year,state,state_po,D_name,R_name,T_name,party_win,D_votes,R_votes,T_votes,overall_winner,overall_runner_up,winner_state,electoral_votes,winner_votes,loser_votes,votes_to_flip,total_electoral_votes,electoral_votes_to_win,D_electoral,R_electoral,T_electoral,totalvotes
1968,NEW MEXICO,NM,Hubert Humphrey,Richard Nixon,George Wallace,R,130081,169692,25737,R,D,True,4,169692,130081,19806,538,270,191,302,45,325510
1968,NEW YORK,NY,Hubert Humphrey,Richard Nixon,George Wallace,D,3378470,3007932,358864,R,D,False,43,3007932,3378470,0,538,270,191,302,45,6745266
1968,NORTH CAROLINA,NC,Hubert Humphrey,Richard Nixon,George Wallace,R,464113,627192,496188,R,D,True,13,627192,464113,81540,538,270,191,302,45,1587493
1968,NORTH DAKOTA,ND,Hubert Humphrey,Richard Nixon,George Wallace,R,0,138669,94769,R,D,True,4,138669,0,69335,538,270,191,302,45,233438
1968,OHIO,OH,Hubert Humphrey,Richard Nixon,George Wallace,R,1700586,1791014,467495,R,D,True,26,1791014,1700586,45215,538,270,191,302,45,3959095
1968,OKLAHOMA,OK,Hubert Humphrey,Richard Nixon,George Wallace,R,301658,449697,191731,R,D,True,8,449697,301658,74020,538,270,191,302,45,943086
1968,OREGON,OR,Hubert Humphrey,Richard Nixon,George Wallace,R,358866,408433,49683,R,D,True,6,408433,358866,24784,538,270,191,302,45,816982
1968,PENNSYLVANIA,PA,Hubert Humphrey,Richard Nixon,George Wallace,D,2259405,2090017,378582,R,D,False,29,2090017,2259405,0,538,270,191,302,45,4728004
1968,RHODE ISLAND,RI,Hubert Humphrey,Richard Nixon,George Wallace,D,246518,122359,0,R,D,False,4,122359,246518,0,538,270,191,302,45,368877
1968,SOUTH CAROLINA,SC,Hubert Humphrey,Richard Nixon,George Wallace,R,197486,254062,215430,R,D,True,8,254062,197486,28289,538,270,191,302,45,666978
1968,SOUTH DAKOTA,SD,Hubert Humphrey,Richard Nixon,George Wallace,R,118023,149841,0,R,D,True,4,149841,118023,15910,538,270,191,302,45,267864
1968,TENNESSEE,TN,Hubert Humphrey,Richard Nixon,George Wallace,R,351233,472592,424792,R,D,True,11,472592,351233,60680,538,270,191,302,45,1248617
1968,TEXAS,TX,Hubert Humphrey,Richard Nixon,George Wallace,D,1266804,1227844,584269,R,D,False,25,1227844,1266804,0,538,270,191,302,45,3078917
1968,UTAH,UT,Hubert Humphrey,Richard Nixon,George Wallace,R,156665,238728,26906,R,D,True,4,238728,156665,41032,538,270,191,302,45,422299
1968,VERMONT,VT,Hubert Humphrey,Richard Nixon,George Wallace,R,70255,85142,0,R,D,True,3,85142,70255,7444,538,270,191,302,45,155397
1968,VIRGINIA,VA,Hubert Humphrey,Richard Nixon,George Wallace,R,442387,590319,320272,R,D,True,12,590319,442387,73967,538,270,191,302,45,1352978
1968,WASHINGTON,WA,Hubert Humphrey,Richard Nixon,George Wallace,D,616037,588510,96990,R,D,False,9,588510,616037,0,538,270,191,302,45,1301537
1968,WEST VIRGINIA,WV,Hubert Humphrey,Richard Nixon,George Wallace,D,374091,307555,72560,R,D,False,7,307555,374091,0,538,270,191,302,45,754206
1968,WISCONSIN,WI,Hubert Humphrey,Richard Nixon,George Wallace,R,748804,809997,127835,R,D,True,12,809997,748804,30597,538,270,191,302,45,1686636
1968,WYOMING,WY,Hubert Humphrey,Richard Nixon,George Wallace,R,45173,70927,11105,R,D,True,3,70927,45173,12878,538,270,191,302,45,127205
1968,D.C.,DC,Hubert Humphrey,Richard Nixon,George Wallace,D,139566,31012,0,R,D,False,3,31012,139566,0,538,270,191,302,45,170578
1972,ALABAMA,AL,George McGovern,Richard Nixon,,R,256923,728701,0,R,D,True,9,728701,256923,235890,538,270,17,521,0,985624
1972,ALASKA,AK,George McGovern,Richard Nixon,,R,32967,55349,6903,R,D,True,3,55349,32967,11192,538,270,17,521,0,95219
1972,ARIZONA,AZ,George McGovern,Richard Nixon,,R,198540,402812,0,R,D,True,6,402812,198540,102137,538,270,17,521,0,601352
1972,ARKANSAS,AR,George McGovern,Richard Nixon,,R,198899,445751,0,R,D,True,6,445751,198899,123427,538,270,17,521,0,644650
1972,CALIFORNIA,CA,George McGovern,Richard Nixon,,R,3475847,4602096,0,R,D,True,45,4602096,3475847,563125,538,270,17,521,0,8077943
1972,COLORADO,CO,George McGovern,Richard Nixon,,R,329980,597189,0,R,D,True,7,597189,329980,133605,538,270,17,521,0,927169
1972,CONNECTICUT,CT,George McGovern,Richard Nixon,,R,555498,810763,0,R,D,True,8,810763,555498,127633,538,270,17,521,0,1366261
1972,DELAWARE,DE,George McGovern,Richard Nixon,,R,92283,140357,0,R,D,True,3,140357,92283,24038,538,270,17,521,0,232640
1972,FLORIDA,FL,George McGovern,Richard Nixon,,R,718117,1857759,0,R,D,True,17,1857759,718117,569822,538,270,17,521,0,2575876
1972,GEORGIA,GA,George McGovern,Richard Nixon,,R,289529,881496,0,R,D,True,12,881496,289529,295984,538,270,17,521,0,1171025
1972,HAWAII,HI,George McGovern,Richard Nixon,,R,101409,168865,0,R,D,True,4,168865,101409,33729,538,270,17,521,0,270274
1972,IDAHO,ID,George McGovern,Richard Nixon,,R,80826,199384,28869,R,D,True,4,199384,80826,59280,538,270,17,521,0,309079
1972,ILLINOIS,IL,George McGovern,Richard Nixon,,R,1913472,2788179,0,R,D,True,26,2788179,1913472,437354,538,270,17,521,0,4701651
1972,INDIANA,IN,George McGovern,Richard Nixon,,R,708568,1405154,0,R,D,True,13,1405154,708568,348294,538,270,17,521,0,2113722
1972,IOWA,IA,George McGovern,Richard Nixon,,R,496206,706207,0,R,D,True,8,706207,496206,105001,538,270,17,521,0,1202413
1972,KANSAS,KS,George McGovern,Richard Nixon,,R,270287,619812,0,R,D,True,7,619812,270287,174763,538,270,17,521,0,890099
1972,KENTUCKY,KY,George McGovern,Richard Nixon,,R,371159,676446,0,R,D,True,9,676446,371159,152644,538,270,17,521,0,1047605
1972,LOUISIANA,LA,George McGovern,Richard Nixon,,R,298142,686852,0,R,D,True,10,686852,298142,194356,538,270,17,521,0,984994
1972,MAINE,ME,George McGovern,Richard Nixon,,R,160584,256458,0,R,D,True,4,256458,160584,47938,538,270,17,521,0,417042
1972,MARYLAND,MD,George McGovern,Richard Nixon,,R,505781,829305,0,R,D,True,10,829305,505781,161763,538,270,17,521,0,1335086
1972,MASSACHUSETTS,MA,George McGovern,Richard Nixon,,D,1332540,1112078,0,R,D,False,14,1112078,1332540,0,538,270,17,521,0,2444618
1972,MICHIGAN,MI,George McGovern,Richard Nixon,,R,1459435,1961721,0,R,D,True,21,1961721,1459435,251144,538,270,17,521,0,3421156
1972,MINNESOTA,MN,George McGovern,Richard Nixon,,R,0,898269,802346,R,D,True,10,898269,0,449135,538,270,17,521,0,1700615
1972,MISSISSIPPI,MS,George McGovern,Richard Nixon,,R,126782,505125,0,R,D,True,7,505125,126782,189172,538,270,17,521,0,631907
1972,MISSOURI,MO,George McGovern,Richard Nixon,,R,698531,1154058,0,R,D,True,12,1154058,698531,227764,538,270,17,521,0,1852589
1972,MONTANA,MT,George McGovern,Richard Nixon,,R,120197,183976,0,R,D,True,4,183976,120197,31890,538,270,17,521,0,304173
1972,NEBRASKA,NE,George McGovern,Richard Nixon,,R,169991,406298,0,R,D,True,5,406298,169991,118154,538,270,17,521,0,576289
1972,NEVADA,NV,George McGovern,Richard Nixon,,R,66016,115750,0,R,D,True,3,115750,66016,24868,538,270,17,521,0,181766
1972,NEW HAMPSHIRE,NH,George McGovern,Richard Nixon,,R,116435,213724,0,R,D,True,4,213724,116435,48645,538,270,17,521,0,330159
1972,NEW JERSEY,NJ,George McGovern,Richard Nixon,,R,1102211,1845502,0,R,D,True,17,1845502,1102211,371646,538,270,17,521,0,2947713
1972,NEW MEXICO,NM,George McGovern,Richard Nixon,,R,141084,235606,0,R,D,True,4,235606,141084,47262,538,270,17,521,0,376690
1972,NEW YORK,NY,George McGovern,Richard Nixon,,R,2951084,4192778,0,R,D,True,41,4192778,2951084,620848,538,270,17,521,0,7143862
1972,NORTH CAROLINA,NC,George McGovern,Richard Nixon,,R,438705,1054889,0,R,D,True,13,1054889,438705,308093,538,270,17,521,0,1493594
1972,NORTH DAKOTA,ND,George McGovern,Richard Nixon,,R,0,174109,100384,R,D,True,3,174109,0,87055,538,270,17,521,0,274493
1972,OHIO,OH,George McGovern,Richard Nixon,,R,1558889,2441827,0,R,D,True,25,2441827,1558889,441470,538,270,17,521,0,4000716
1972,OKLAHOMA,OK,George McGovern,Richard Nixon,,R,247147,759025,0,R,D,True,8,759025,247147,255940,538,270,17,521,0,1006172
1972,OREGON,OR,George McGovern,Richard Nixon,,R,392760,486686,0,R,D,True,6,486686,392760,46964,538,270,17,521,0,879446
1972,PENNSYLVANIA,PA,George McGovern,Richard Nixon,,R,1796951,2714521,0,R,D,True,27,2714521,1796951,458786,538,270,17,521,0,4511472
1972,RHODE ISLAND,RI,George McGovern,Richard Nixon,,R,194645,220383,0,R,D,True,4,220383,194645,12870,538,270,17,521,0,415028
1972,SOUTH CAROLINA,SC,George McGovern,Richard Nixon,,R,189270,478427,0,R,D,True,8,478427,189270,144579,538,270,17,521,0,667697
1972,SOUTH DAKOTA,SD,George McGovern,Richard Nixon,,R,139945,166476,0,R,D,True,4,166476,139945,13266,538,270,17,521,0,306421
1972,TENNESSEE,TN,George McGovern,Richard Nixon,,R,357293,813147,0,R,D,True,10,813147,357293,227928,538,270,17,521,0,1170440
1972,TEXAS,TX,George McGovern,Richard Nixon,,R,1154291,2298896,0,R,D,True,26,2298896,1154291,572303,538,270,17,521,0,3453187
1972,UTAH,UT,George McGovern,Richard Nixon,,R,126284,323643,28549,R,D,True,4,323643,126284,98680,538,270,17,521,0,478476
1972,VERMONT,VT,George McGovern,Richard Nixon,,R,68174,117149,0,R,D,True,3,117149,68174,24488,538,270,17,521,0,185323
1972,VIRGINIA,VA,George McGovern,Richard Nixon,,R,438887,988493,0,R,D,True,12,988493,438887,274804,538,270,17,521,0,1427380
1972,WASHINGTON,WA,George McGovern,Richard Nixon,,R,568334,837135,0,R,D,True,9,837135,568334,134401,538,270,17,521,0,1405469
1972,WEST VIRGINIA,WV,George McGovern,Richard Nixon,,R,277435,484964,0,R,D,True,6,484964,277435,103765,538,270,17,521,0,762399
1972,WISCONSIN,WI,George McGovern,Richard Nixon,,R,810174,989430,0,R,D,True,11,989430,810174,89629,538,270,17,521,0,1799604
1972,WYOMING,WY,George McGovern,Richard Nixon,,R,44358,100464,0,R,D,True,3,100464,44358,28054,538,270,17,521,0,144822
1972,D.C.,DC,George McGovern,Richard Nixon,,D,127627,35226,0,R,D,False,3,35226,127627,0,538,270,17,521,0,162853
1976,ALABAMA,AL,Jimmy Carter,Gerald Ford,,D,659170,504070,0,D,R,True,9,659170,504070,77551,538,270,297,241,0,1163240
1976,ALASKA,AK,Jimmy Carter,Gerald Ford,,R,44058,71555,6785,D,R,False,3,44058,71555,0,538,270,297,241,0,122398
1976,ARIZONA,AZ,Jimmy Carter,Gerald Ford,,R,295602,418642,0,D,R,False,6,295602,418642,0,538,270,297,241,0,714244
1976,ARKANSAS,AR,Jimmy Carter,Gerald Ford,,D,499614,268753,0,D,R,True,6,499614,268753,115431,538,270,297,241,0,768367
1976,CALIFORNIA,CA,Jimmy Carter,Gerald Ford,,R,3742284,3882244,0,D,R,False,45,3742284,3882244,0,538,270,297,241,0,7624528
1976,COLORADO,CO,Jimmy Carter,Gerald Ford,,R,460353,584367,0,D,R,False,7,460353,584367,0,538,270,297,241,0,1044720
1976,CONNECTICUT,CT,Jimmy Carter,Gerald Ford,,R,647895,719261,0,D,R,False,8,647895,719261,0,538,270,297,241,0,1367156
1976,DELAWARE,DE,Jimmy Carter,Gerald Ford,,D,122596,109831,0,D,R,True,3,122596,109831,6383,538,270,297,241,0,232427
1976,FLORIDA,FL,Jimmy Carter,Gerald Ford,,D,1636000,1469531,0,D,R,True,17,1636000,1469531,83235,538,270,297,241,0,3105531
1976,GEORGIA,GA,Jimmy Carter,Gerald Ford,,D,979409,483743,0,D,R,True,12,979409,483743,247834,538,270,297,241,0,1463152
1976,HAWAII,HI,Jimmy Carter,Gerald Ford,,D,147375,140003,0,D,R,True,4,147375,140003,3687,538,270,297,241,0,287378
1976,IDAHO,ID,Jimmy Carter,Gerald Ford,,R,126549,204151,0,D,R,False,4,126549,204151,0,538,270,297,241,0,330700
1976,ILLINOIS,IL,Jimmy Carter,Gerald Ford,,R,2271295,2364269,0,D,R,False,26,2271295,2364269,0,538,270,297,241,0,4635564
1976,INDIANA,IN,Jimmy Carter,Gerald Ford,,R,1014714,1183958,0,D,R,False,13,1014714,1183958,0,538,270,297,241,0,2198672
1976,IOWA,IA,Jimmy Carter,Gerald Ford,,R,619931,632863,0,D,R,False,8,619931,632863,0,538,270,297,241,0,1252794
1976,KANSAS,KS,Jimmy Carter,Gerald Ford,,R,430421,502752,0,D,R,False,7,430421,502752,0,538,270,297,241,0,933173
1976,KENTUCKY,KY,Jimmy Carter,Gerald Ford,,D,615717,531852,0,D,R,True,9,615717,531852,41933,538,270,297,241,0,1147569
1976,LOUISIANA,LA,Jimmy Carter,Gerald Ford,,D,661365,587446,0,D,R,True,10,661365,587446,36960,538,270,297,241,0,1248811
1976,MAINE,ME,Jimmy Carter,Gerald Ford,,R,232279,236320,0,D,R,False,4,232279,236320,0,538,270,297,241,0,468599
1976,MARYLAND,MD,Jimmy Carter,Gerald Ford,,D,759612,672661,0,D,R,True,10,759612,672661,43476,538,270,297,241,0,1432273
1976,MASSACHUSETTS,MA,Jimmy Carter,Gerald Ford,,D,1429475,1030276,0,D,R,True,14,1429475,1030276,199600,538,270,297,241,0,2459751
1976,MICHIGAN,MI,Jimmy Carter,Gerald Ford,,R,1696714,1893742,0,D,R,False,21,1696714,1893742,0,538,270,297,241,0,3590456
1976,MINNESOTA,MN,Jimmy Carter,Gerald Ford,,T,0,819395,1070440,D,R,False,10,0,819395,0,538,270,297,241,0,1889835
1976,MISSISSIPPI,MS,Jimmy Carter,Gerald Ford,,D,381309,366846,0,D,R,True,7,381309,366846,7232,538,270,297,241,0,748155
1976,MISSOURI,MO,Jimmy Carter,Gerald Ford,,D,998387,927443,0,D,R,True,12,998387,927443,35473,538,270,297,241,0,1925830
1976,MONTANA,MT,Jimmy Carter,Gerald Ford,,R,149259,173703,0,D,R,False,4,149259,173703,0,538,270,297,241,0,322962
1976,NEBRASKA,NE,Jimmy Carter,Gerald Ford,,R,233692,359705,0,D,R,False,5,233692,359705,0,538,270,297,241,0,593397
1976,NEVADA,NV,Jimmy Carter,Gerald Ford,,R,92479,101273,0,D,R,False,3,92479,101273,0,538,270,297,241,0,193752
1976,NEW HAMPSHIRE,NH,Jimmy Carter,Gerald Ford,,R,147635,185935,0,D,R,False,4,147635,185935,0,538,270,297,241,0,333570
1976,NEW JERSEY,NJ,Jimmy Carter,Gerald Ford,,R,1444653,1509688,0,D,R,False,17,1444653,1509688,0,538,270,297,241,0,2954341
1976,NEW MEXICO,NM,Jimmy Carter,Gerald Ford,,R,201148,211419,0,D,R,False,4,201148,211419,0,538,270,297,241,0,412567
1976,NEW YORK,NY,Jimmy Carter,Gerald Ford,,D,3389558,3100791,0,D,R,True,41,3389558,3100791,144384,538,270,297,241,0,6490349
1976,NORTH CAROLINA,NC,Jimmy Carter,Gerald Ford,,D,927365,741960,0,D,R,True,13,927365,741960,92703,538,270,297,241,0,1669325
1976,NORTH DAKOTA,ND,Jimmy Carter,Gerald Ford,,R,0,153470,136078,D,R,False,3,0,153470,0,538,270,297,241,0,289548
1976,OHIO,OH,Jimmy Carter,Gerald Ford,,D,2011621,2000505,0,D,R,True,25,2011621,2000505,5559,538,270,297,241,0,4012126
1976,OKLAHOMA,OK,Jimmy Carter,Gerald Ford,,R,532442,545708,0,D,R,False,8,532442,545708,0,538,270,297,241,0,1078150
1976,OREGON,OR,Jimmy Carter,Gerald Ford,,R,490407,492120,0,D,R,False,6,490407,492120,0,538,270,297,241,0,982527
1976,PENNSYLVANIA,PA,Jimmy Carter,Gerald Ford,,D,2328677,2205604,0,D,R,True,27,2328677,2205604,61537,538,270,297,241,0,4534281
1976,RHODE ISLAND,RI,Jimmy Carter,Gerald Ford,,D,227636,181249,0,D,R,True,4,227636,181249,23194,538,270,297,241,0,408885
1976,SOUTH CAROLINA,SC,Jimmy Carter,Gerald Ford,,D,450825,346140,0,D,R,True,8,450825,346140,52343,538,270,297,241,0,796965
1976,SOUTH DAKOTA,SD,Jimmy Carter,Gerald Ford,,R,147068,151505,0,D,R,False,4,147068,151505,0,538,270,297,241,0,298573
1976,TENNESSEE,TN,Jimmy Carter,Gerald Ford,,D,825879,633969,0,D,R,True,10,825879,633969,95956,538,270,297,241,0,1459848
1976,TEXAS,TX,Jimmy Carter,Gerald Ford,,D,2082319,1953300,0,D,R,True,26,2082319,1953300,64510,538,270,297,241,0,4035619
1976,UTAH,UT,Jimmy Carter,Gerald Ford,,R,182110,337908,0,D,R,False,4,182110,337908,0,538,270,297,241,0,520018
1976,VERMONT,VT,Jimmy Carter,Gerald Ford,,R,81044,102085,0,D,R,False,3,81044,102085,0,538,270,297,241,0,183129
1976,VIRGINIA,VA,Jimmy Carter,Gerald Ford,,R,813896,836554,0,D,R,False,12,813896,836554,0,538,270,297,241,0,1650450
1976,WASHINGTON,WA,Jimmy Carter,Gerald Ford,,R,717323,777732,0,D,R,False,9,717323,777732,0,538,270,297,241,0,1495055
1976,WEST VIRGINIA,WV,Jimmy Carter,Gerald Ford,,D,435914,314760,0,D,R,True,6,435914,314760,60578,538,270,297,241,0,750674
1976,WISCONSIN,WI,Jimmy Carter,Gerald Ford,,D,1040232,1004987,0,D,R,True,11,1040232,1004987,17623,538,270,297,241,0,2045219
1976,WYOMING,WY,Jimmy Carter,Gerald Ford,,R,62239,92717,0,D,R,False,3,62239,92717,0,538,270,297,241,0,154956
1976,D.C.,DC,Jimmy Carter,Gerald Ford,,D,137818,27873,0,D,R,True,3,137818,27873,54973,538,270,297,241,0,165691
1980,ALABAMA,AL,Jimmy Carter,Ronald Reagan,John B. Anderson,R,636730,654192,0,R,D,True,9,654192,636730,8732,538,270,49,489,0,1290922
1980,ALASKA,AK,Jimmy Carter,Ronald Reagan,John B. Anderson,R,41842,86112,18479,R,D,True,3,86112,41842,22136,538,270,49,489,0,146433
1980,ARIZONA,AZ,Jimmy Carter,Ronald Reagan,John B. Anderson,R,246843,529688,76952,R,D,True,6,529688,246843,141423,538,270,49,489,0,853483
1980,ARKANSAS,AR,Jimmy Carter,Ronald Reagan,John B. Anderson,R,398041,403164,0,R,D,True,6,403164,398041,2562,538,270,49,489,0,801205
1980,CALIFORNIA,CA,Jimmy Carter,Ronald Reagan,John B. Anderson,R,3083661,4524858,739833,R,D,True,45,4524858,3083661,720599,538,270,49,489,0,8348352
1980,COLORADO,CO,Jimmy Carter,Ronald Reagan,John B. Anderson,R,367973,652264,130633,R,D,True,7,652264,367973,142146,538,270,49,489,0,1150870
1980,CONNECTICUT,CT,Jimmy Carter,Ronald Reagan,John B. Anderson,R,541732,677210,171807,R,D,True,8,677210,541732,67740,538,270,49,489,0,1390749
1980,DELAWARE,DE,Jimmy Carter,Ronald Reagan,John B. Anderson,R,105754,111252,16288,R,D,True,3,111252,105754,2750,538,270,49,489,0,233294
1980,FLORIDA,FL,Jimmy Carter,Ronald Reagan,John B. Anderson,R,1419475,2046951,189692,R,D,True,17,2046951,1419475,313739,538,270,49,489,0,3656118
1980,GEORGIA,GA,Jimmy Carter,Ronald Reagan,John B. Anderson,D,893733,655168,0,R,D,False,12,655168,893733,0,538,270,49,489,0,1548901
1980,HAWAII,HI,Jimmy Carter,Ronald Reagan,John B. Anderson,D,135879,130112,32021,R,D,False,4,130112,135879,0,538,270,49,489,0,298012
1980,IDAHO,ID,Jimmy Carter,Ronald Reagan,John B. Anderson,R,110192,290699,27058,R,D,True,4,290699,110192,90254,538,270,49,489,0,427949
1980,ILLINOIS,IL,Jimmy Carter,Ronald Reagan,John B. Anderson,R,1981413,2358049,346754,R,D,True,26,2358049,1981413,188319,538,270,49,489,0,4686216
1980,INDIANA,IN,Jimmy Carter,Ronald Reagan,John B. Anderson,R,844197,1255656,0,R,D,True,13,1255656,844197,205730,538,270,49,489,0,2099853
1980,IOWA,IA,Jimmy Carter,Ronald Reagan,John B. Anderson,R,508672,676026,115633,R,D,True,8,676026,508672,83678,538,270,49,489,0,1300331
1980,KANSAS,KS,Jimmy Carter,Ronald Reagan,John B. Anderson,R,326150,566812,68231,R,D,True,7,566812,326150,120332,538,270,49,489,0,961193
1980,KENTUCKY,KY,Jimmy Carter,Ronald Reagan,John B. Anderson,R,616417,635274,0,R,D,True,9,635274,616417,9429,538,270,49,489,0,1251691
1980,LOUISIANA,LA,Jimmy Carter,Ronald Reagan,John B. Anderson,R,708453,792853,0,R,D,True,10,792853,708453,42201,538,270,49,489,0,1501306
1980,MAINE,ME,Jimmy Carter,Ronald Reagan,John B. Anderson,R,220974,238522,53327,R,D,True,4,238522,220974,8775,538,270,49,489,0,512823
1980,MARYLAND,MD,Jimmy Carter,Ronald Reagan,John B. Anderson,D,726161,680606,119537,R,D,False,10,680606,726161,0,538,270,49,489,0,1526304
1980,MASSACHUSETTS,MA,Jimmy Carter,Ronald Reagan,John B. Anderson,R,1053802,1057631,382539,R,D,True,14,1057631,1053802,1915,538,270,49,489,0,2493972
1980,MICHIGAN,MI,Jimmy Carter,Ronald Reagan,John B. Anderson,R,1661532,1915225,275223,R,D,True,21,1915225,1661532,126847,538,270,49,489,0,3851980
1980,MINNESOTA,MN,Jimmy Carter,Ronald Reagan,John B. Anderson,T,0,873241,954174,R,D,False,10,873241,0,436621,538,270,49,489,0,1827415
1980,MISSISSIPPI,MS,Jimmy Carter,Ronald Reagan,John B. Anderson,R,429281,441089,0,R,D,True,7,441089,429281,5905,538,270,49,489,0,870370
1980,MISSOURI,MO,Jimmy Carter,Ronald Reagan,John B. Anderson,R,931182,1074181,0,R,D,True,12,1074181,931182,71500,538,270,49,489,0,2005363
1980,MONTANA,MT,Jimmy Carter,Ronald Reagan,John B. Anderson,R,118032,206814,29281,R,D,True,4,206814,118032,44392,538,270,49,489,0,354127
1980,NEBRASKA,NE,Jimmy Carter,Ronald Reagan,John B. Anderson,R,166851,419937,44993,R,D,True,5,419937,166851,126544,538,270,49,489,0,631781
1980,NEVADA,NV,Jimmy Carter,Ronald Reagan,John B. Anderson,R,66666,155017,17651,R,D,True,3,155017,66666,44176,538,270,49,489,0,239334
1980,NEW HAMPSHIRE,NH,Jimmy Carter,Ronald Reagan,John B. Anderson,R,108864,221705,49693,R,D,True,4,221705,108864,56421,538,270,49,489,0,380262
1980,NEW JERSEY,NJ,Jimmy Carter,Ronald Reagan,John B. Anderson,R,1147364,1546557,234632,R,D,True,17,1546557,1147364,199597,538,270,49,489,0,2928553
1980,NEW MEXICO,NM,Jimmy Carter,Ronald Reagan,John B. Anderson,R,167826,250779,29459,R,D,True,4,250779,167826,41477,538,270,49,489,0,448064
1980,NEW YORK,NY,Jimmy Carter,Ronald Reagan,John B. Anderson,R,2728372,2893831,467801,R,D,True,41,2893831,2728372,82730,538,270,49,489,0,6090004
1980,NORTH CAROLINA,NC,Jimmy Carter,Ronald Reagan,John B. Anderson,R,875635,915018,0,R,D,True,13,915018,875635,19692,538,270,49,489,0,1790653
1980,NORTH DAKOTA,ND,Jimmy Carter,Ronald Reagan,John B. Anderson,R,0,193695,79189,R,D,True,3,193695,0,96848,538,270,49,489,0,272884
1980,OHIO,OH,Jimmy Carter,Ronald Reagan,John B. Anderson,R,1752414,2206545,254472,R,D,True,25,2206545,1752414,227066,538,270,49,489,0,4213431
1980,OKLAHOMA,OK,Jimmy Carter,Ronald Reagan,John B. Anderson,R,402026,695570,0,R,D,True,8,695570,402026,146773,538,270,49,489,0,1097596
1980,OREGON,OR,Jimmy Carter,Ronald Reagan,John B. Anderson,R,456890,571044,112389,R,D,True,6,571044,456890,57078,538,270,49,489,0,1140323
1980,PENNSYLVANIA,PA,Jimmy Carter,Ronald Reagan,John B. Anderson,R,1937540,2261872,292921,R,D,True,27,2261872,1937540,162167,538,270,49,489,0,4492333
1980,RHODE ISLAND,RI,Jimmy Carter,Ronald Reagan,John B. Anderson,D,198342,154793,59819,R,D,False,4,154793,198342,0,538,270,49,489,0,412954
1980,SOUTH CAROLINA,SC,Jimmy Carter,Ronald Reagan,John B. Anderson,R,427560,441207,0,R,D,True,8,441207,427560,6824,538,270,49,489,0,868767
1980,SOUTH DAKOTA,SD,Jimmy Carter,Ronald Reagan,John B. Anderson,R,103855,198343,21431,R,D,True,4,198343,103855,47245,538,270,49,489,0,323629
1980,TENNESSEE,TN,Jimmy Carter,Ronald Reagan,John B. Anderson,R,783051,787761,0,R,D,True,10,787761,783051,2356,538,270,49,489,0,1570812
1980,TEXAS,TX,Jimmy Carter,Ronald Reagan,John B. Anderson,R,1881147,2510705,0,R,D,True,26,2510705,1881147,314780,538,270,49,489,0,4391852
1980,UTAH,UT,Jimmy Carter,Ronald Reagan,John B. Anderson,R,124266,439687,30284,R,D,True,4,439687,124266,157711,538,270,49,489,0,594237
1980,VERMONT,VT,Jimmy Carter,Ronald Reagan,John B. Anderson,R,81891,94598,31760,R,D,True,3,94598,81891,6354,538,270,49,489,0,208249
1980,VIRGINIA,VA,Jimmy Carter,Ronald Reagan,John B. Anderson,R,752174,989609,95418,R,D,True,12,989609,752174,118718,538,270,49,489,0,1837201
1980,WASHINGTON,WA,Jimmy Carter,Ronald Reagan,John B. Anderson,R,650193,865244,185073,R,D,True,9,865244,650193,107526,538,270,49,489,0,1700510
1980,WEST VIRGINIA,WV,Jimmy Carter,Ronald Reagan,John B. Anderson,D,367462,334206,0,R,D,False,6,334206,367462,0,538,270,49,489,0,701668
1980,WISCONSIN,WI,Jimmy Carter,Ronald Reagan,John B. Anderson,R,981584,1088845,160657,R,D,True,11,1088845,981584,53631,538,270,49,489,0,2231086
1980,WYOMING,WY,Jimmy Carter,Ronald Reagan,John B. Anderson,R,49427,110700,12072,R,D,True,3,110700,49427,30637,538,270,49,489,0,172199
1980,D.C.,DC,Jimmy Carter,Ronald Reagan,John B. Anderson,D,130231,23313,16131,R,D,False,3,23313,130231,0,538,270,49,489,0,169675
1984,ALABAMA,AL,Walter Mondale,Ronald Reagan,,R,551899,872849,0,R,D,True,9,872849,551899,160476,538,270,13,525,0,1424748
1984,ALASKA,AK,Walter Mondale,Ronald Reagan,,R,62007,138377,0,R,D,True,3,138377,62007,38186,538,270,13,525,0,200384
1984,ARIZONA,AZ,Walter Mondale,Ronald Reagan,,R,333854,681416,0,R,D,True,7,681416,333854,173782,538,270,13,525,0,1015270
1984,ARKANSAS,AR,Walter Mondale,Ronald Reagan,,R,338646,534774,0,R,D,True,6,534774,338646,98065,538,270,13,525,0,873420
1984,CALIFORNIA,CA,Walter Mondale,Ronald Reagan,,R,3922519,5467009,0,R,D,True,47,5467009,3922519,772246,538,270,13,525,0,9389528
1984,COLORADO,CO,Walter Mondale,Ronald Reagan,,R,454974,821818,0,R,D,True,8,821818,454974,183423,538,270,13,525,0,1276792
1984,CONNECTICUT,CT,Walter Mondale,Ronald Reagan,,R,569597,890877,0,R,D,True,8,890877,569597,160641,538,270,13,525,0,1460474
1984,DELAWARE,DE,Walter Mondale,Ronald Reagan,,R,101656,152190,0,R,D,True,3,152190,101656,25268,538,270,13,525,0,253846
1984,FLORIDA,FL,Walter Mondale,Ronald Reagan,,R,1448816,2730350,0,R,D,True,21,2730350,1448816,640768,538,270,13,525,0,4179166
1984,GEORGIA,GA,Walter Mondale,Ronald Reagan,,R,706628,1068722,0,R,D,True,12,1068722,706628,181048,538,270,13,525,0,1775350
